"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"HENDERSON PINTO";"0006";"ANAJÁS - PA";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA";"APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS";"202443900006";"199.791,23";"0,00";"0,00";"399.582,46";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"JORGE SOLLA";"0009";"BAHIA (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202436940009";"199.825,05";"0,00";"0,00";"394.841,00";"0,00";"4.809,10";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"HUMBERTO COSTA";"0020";"PERNAMBUCO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202428850020";"199.831,22";"0,00";"0,00";"309.348,68";"0,00";"90.313,76";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"BENEDITA DA SILVA";"0015";"RIO DE JANEIRO (UF)";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"20RI - FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA";"202413100015";"199.857,14";"62.079,98";"50.850,00";"210.118,55";"0,00";"87.895,73";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PROFESSORA LUCIENE CAVALCANTE";"0015";"SÃO PAULO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202444510015";"199.903,51";"0,00";"0,00";"399.203,51";"0,00";"603,51";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ROMARIO";"0010";"Nacional";"Educação";"Assistência hospitalar e ambulatorial";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS";"202437990010";"199.924,61";"0,00";"0,00";"399.849,22";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ZE SILVA";"0013";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202427690013";"199.926,19";"0,00";"0,00";"369.357,43";"0,00";"30.494,95";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"HUGO LEAL";"0008";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202423970008";"199.961,91";"30.291,04";"30.107,00";"169.854,91";"0,00";"169.854,91";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"GUSTINHO RIBEIRO";"0004";"SERGIPE (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202441010004";"199.966,32";"0,00";"0,00";"320.809,79";"0,00";"79.122,85";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ZE SILVA";"0012";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202427690012";"199.980,00";"148.850,00";"145.003,66";"59.005,49";"0,00";"50.947,19";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"AUGUSTO COUTINHO";"0007";"PERNAMBUCO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202427180007";"199.993,60";"18.014,97";"18.014,97";"342.650,26";"0,00";"21.307,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"LUISA CANZIANI";"0006";"PARANÁ (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202440340006";"199.996,16";"5.900,00";"0,00";"280.216,27";"0,00";"119.776,05";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"LUISA CANZIANI";"0009";"PARANÁ (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202440340009";"199.999,42";"0,00";"0,00";"399.998,84";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ADAIL FILHO";"0004";"COARI - AM";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202442910004";"199.999,83";"0,00";"0,00";"399.999,66";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ZE SILVA";"0011";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202427690011";"199.999,91";"6.343,69";"6.343,69";"386.455,22";"0,00";"857,22";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"GUILHERME BOULOS";"0018";"SÃO PAULO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202443860018";"200.000,00";"145.384,08";"143.915,41";"110.700,51";"0,00";"1.468,67";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ROGERIO CORREIA";"0009";"OURO PRETO - MG";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"15R3 - APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202440640009";"200.000,00";"0,00";"0,00";"374.350,00";"0,00";"25.650,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DANDARA";"0007";"MINAS GERAIS (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202443340007";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"RUBENS PEREIRA JUNIOR";"0008";"MARANHÃO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202437580008";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"AUGUSTO COUTINHO";"0010";"PERNAMBUCO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS";"APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS";"202427180010";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PEDRO AIHARA";"0021";"MINAS GERAIS (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"202444460021";"200.000,00";"0,00";"0,00";"200.000,00";"0,00";"200.000,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ZE SILVA";"0017";"MINAS GERAIS (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202427690017";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DOMINGOS SAVIO";"0011";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202427560011";"200.000,00";"0,00";"0,00";"246.745,53";"0,00";"153.254,47";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PAULINHO FREIRE";"0007";"RIO GRANDE DO NORTE (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202444430007";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ROGERIO CORREIA";"0011";"DIVINÓPOLIS - MG";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202440640011";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"MARIA DO ROSARIO";"0020";"RIO GRANDE DO SUL (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202419830020";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"MIGUEL ANGELO";"0019";"MINAS GERAIS (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202444340019";"200.000,00";"198.050,00";"197.942,29";"2.057,71";"0,00";"2.057,71";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ISMAEL";"0011";"SANTA CATARINA (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS";"APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS";"202443920011";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DANIEL ALMEIDA";"0009";"BAHIA (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202413390009";"200.000,00";"0,00";"0,00";"200.000,00";"0,00";"200.000,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ARLINDO CHINAGLIA";"0016";"SÃO PAULO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202431350016";"200.000,00";"157.201,98";"145.524,86";"97.273,16";"0,00";"11.677,12";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DEP. JOSIVALDO JP";"0004";"MARANHÃO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202442120004";"200.000,00";"18.812,00";"18.812,00";"362.376,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"BENES LEOCADIO";"0006";"RIO GRANDE DO NORTE (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202439170006";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DANIEL AGROBOM";"0009";"GOIÁS (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"0048 - APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS";"APOIO A ENTIDADES DE ENSINO SUPERIOR NAO FEDERAIS - DESPESAS DIVERSAS";"202443360009";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"JADER BARBALHO";"0008";"PARÁ (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202422630008";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"JOSE PRIANTE";"0006";"PARÁ (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202432600006";"200.000,00";"0,00";"0,00";"200.000,00";"0,00";"200.000,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"RUBENS OTONI";"0010";"DISTRITO FEDERAL (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202419600010";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"BENEDITA DA SILVA";"0016";"RIO DE JANEIRO (UF)";"Educação";"Educação especial";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"21CO - FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL";"202413100016";"200.000,00";"0,00";"0,00";"200.000,00";"0,00";"200.000,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"SARGENTO GONCALVES";"0010";"RIO GRANDE DO NORTE (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202444740010";"200.000,00";"190.307,68";"186.000,00";"22.615,40";"0,00";"5.384,60";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"SAMIA BOMFIM";"0013";"Nacional";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202441300013";"200.000,00";"22.413,04";"0,00";"337.086,96";"0,00";"62.913,04";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"BANDEIRA DE MELLO";"0011";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202443110011";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DANIEL ALMEIDA";"0017";"BAHIA (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202413390017";"200.000,00";"0,00";"0,00";"200.000,00";"0,00";"200.000,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"CARLOS ZARATTINI";"0015";"SÃO PAULO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202425200015";"200.000,00";"60.936,00";"60.936,00";"278.128,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"WALDENOR PEREIRA";"0008";"BAHIA (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202427510008";"200.000,00";"0,00";"0,00";"392.800,00";"0,00";"7.200,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"LUCAS RAMOS";"0006";"PERNAMBUCO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"202444090006";"200.000,00";"0,00";"0,00";"400.000,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"WALDENOR PEREIRA";"0006";"BAHIA (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202427510006";"200.000,00";"200.000,00";"200.000,00";"0,00";"0,00";"0,00";
